,depth,hid_feature,num_tfmamba,d_state,d_conv,expand,#parameters,model_size,#parameters(KB),exp_name
2592,5,32,1,4,1,2,460625,1856.173828125,449.8291015625,dep5_h32_tf1_ds4_dc1_ex2
2593,5,32,1,4,1,3,475473,1914.173828125,464.3291015625,dep5_h32_tf1_ds4_dc1_ex3
2594,5,32,1,4,1,4,490321,1972.173828125,478.8291015625,dep5_h32_tf1_ds4_dc1_ex4
2595,5,32,1,4,2,2,460881,1857.173828125,450.0791015625,dep5_h32_tf1_ds4_dc2_ex2
2596,5,32,1,4,2,3,475857,1915.673828125,464.7041015625,dep5_h32_tf1_ds4_dc2_ex3
2597,5,32,1,4,2,4,490833,1974.173828125,479.3291015625,dep5_h32_tf1_ds4_dc2_ex4
2598,5,32,1,4,3,2,461137,1858.173828125,450.3291015625,dep5_h32_tf1_ds4_dc3_ex2
2599,5,32,1,4,3,3,476241,1917.173828125,465.0791015625,dep5_h32_tf1_ds4_dc3_ex3
2600,5,32,1,4,3,4,491345,1976.173828125,479.8291015625,dep5_h32_tf1_ds4_dc3_ex4
2601,5,32,1,8,1,2,463697,1868.173828125,452.8291015625,dep5_h32_tf1_ds8_dc1_ex2
2602,5,32,1,8,1,3,480081,1932.173828125,468.8291015625,dep5_h32_tf1_ds8_dc1_ex3
2603,5,32,1,8,1,4,496465,1996.173828125,484.8291015625,dep5_h32_tf1_ds8_dc1_ex4
2604,5,32,1,8,2,2,463953,1869.173828125,453.0791015625,dep5_h32_tf1_ds8_dc2_ex2
2605,5,32,1,8,2,3,480465,1933.673828125,469.2041015625,dep5_h32_tf1_ds8_dc2_ex3
2606,5,32,1,8,2,4,496977,1998.173828125,485.3291015625,dep5_h32_tf1_ds8_dc2_ex4
2607,5,32,1,8,3,2,464209,1870.173828125,453.3291015625,dep5_h32_tf1_ds8_dc3_ex2
2608,5,32,1,8,3,3,480849,1935.173828125,469.5791015625,dep5_h32_tf1_ds8_dc3_ex3
2609,5,32,1,8,3,4,497489,2000.173828125,485.8291015625,dep5_h32_tf1_ds8_dc3_ex4
2610,5,32,1,16,1,2,469841,1892.322265625,458.8291015625,dep5_h32_tf1_ds16_dc1_ex2
2611,5,32,1,16,1,3,489297,1968.322265625,477.8291015625,dep5_h32_tf1_ds16_dc1_ex3
2612,5,32,1,16,1,4,508753,2044.322265625,496.8291015625,dep5_h32_tf1_ds16_dc1_ex4
2613,5,32,1,16,2,2,470097,1893.322265625,459.0791015625,dep5_h32_tf1_ds16_dc2_ex2
2614,5,32,1,16,2,3,489681,1969.822265625,478.2041015625,dep5_h32_tf1_ds16_dc2_ex3
2615,5,32,1,16,2,4,509265,2046.322265625,497.3291015625,dep5_h32_tf1_ds16_dc2_ex4
2616,5,32,1,16,3,2,470353,1894.322265625,459.3291015625,dep5_h32_tf1_ds16_dc3_ex2
2617,5,32,1,16,3,3,490065,1971.322265625,478.5791015625,dep5_h32_tf1_ds16_dc3_ex3
2618,5,32,1,16,3,4,509777,2048.322265625,497.8291015625,dep5_h32_tf1_ds16_dc3_ex4
2619,5,32,1,32,1,2,482129,1940.322265625,470.8291015625,dep5_h32_tf1_ds32_dc1_ex2
2620,5,32,1,32,1,3,507729,2040.322265625,495.8291015625,dep5_h32_tf1_ds32_dc1_ex3
2621,5,32,1,32,1,4,533329,2140.322265625,520.8291015625,dep5_h32_tf1_ds32_dc1_ex4
2622,5,32,1,32,2,2,482385,1941.322265625,471.0791015625,dep5_h32_tf1_ds32_dc2_ex2
2623,5,32,1,32,2,3,508113,2041.822265625,496.2041015625,dep5_h32_tf1_ds32_dc2_ex3
2624,5,32,1,32,2,4,533841,2142.322265625,521.3291015625,dep5_h32_tf1_ds32_dc2_ex4
2625,5,32,1,32,3,2,482641,1942.322265625,471.3291015625,dep5_h32_tf1_ds32_dc3_ex2
2626,5,32,1,32,3,3,508497,2043.322265625,496.5791015625,dep5_h32_tf1_ds32_dc3_ex3
2627,5,32,1,32,3,4,534353,2144.322265625,521.8291015625,dep5_h32_tf1_ds32_dc3_ex4
2628,5,32,2,4,1,2,494609,2006.544921875,483.0166015625,dep5_h32_tf2_ds4_dc1_ex2
2629,5,32,2,4,1,3,524305,2122.544921875,512.0166015625,dep5_h32_tf2_ds4_dc1_ex3
2630,5,32,2,4,1,4,554001,2238.544921875,541.0166015625,dep5_h32_tf2_ds4_dc1_ex4
2631,5,32,2,4,2,2,495121,2008.544921875,483.5166015625,dep5_h32_tf2_ds4_dc2_ex2
2632,5,32,2,4,2,3,525073,2125.544921875,512.7666015625,dep5_h32_tf2_ds4_dc2_ex3
2633,5,32,2,4,2,4,555025,2242.607421875,542.0166015625,dep5_h32_tf2_ds4_dc2_ex4
2634,5,32,2,4,3,2,495633,2010.544921875,484.0166015625,dep5_h32_tf2_ds4_dc3_ex2
2635,5,32,2,4,3,3,525841,2128.544921875,513.5166015625,dep5_h32_tf2_ds4_dc3_ex3
2636,5,32,2,4,3,4,556049,2246.607421875,543.0166015625,dep5_h32_tf2_ds4_dc3_ex4
2637,5,32,2,8,1,2,500753,2030.544921875,489.0166015625,dep5_h32_tf2_ds8_dc1_ex2
2638,5,32,2,8,1,3,533521,2158.544921875,521.0166015625,dep5_h32_tf2_ds8_dc1_ex3
2639,5,32,2,8,1,4,566289,2286.544921875,553.0166015625,dep5_h32_tf2_ds8_dc1_ex4
2640,5,32,2,8,2,2,501265,2032.544921875,489.5166015625,dep5_h32_tf2_ds8_dc2_ex2
2641,5,32,2,8,2,3,534289,2161.544921875,521.7666015625,dep5_h32_tf2_ds8_dc2_ex3
2642,5,32,2,8,2,4,567313,2290.607421875,554.0166015625,dep5_h32_tf2_ds8_dc2_ex4
2643,5,32,2,8,3,2,501777,2034.544921875,490.0166015625,dep5_h32_tf2_ds8_dc3_ex2
2644,5,32,2,8,3,3,535057,2164.544921875,522.5166015625,dep5_h32_tf2_ds8_dc3_ex3
2645,5,32,2,8,3,4,568337,2294.607421875,555.0166015625,dep5_h32_tf2_ds8_dc3_ex4
2646,5,32,2,16,1,2,513041,2078.736328125,501.0166015625,dep5_h32_tf2_ds16_dc1_ex2
2647,5,32,2,16,1,3,551953,2230.736328125,539.0166015625,dep5_h32_tf2_ds16_dc1_ex3
2648,5,32,2,16,1,4,590865,2382.736328125,577.0166015625,dep5_h32_tf2_ds16_dc1_ex4
2649,5,32,2,16,2,2,513553,2080.736328125,501.5166015625,dep5_h32_tf2_ds16_dc2_ex2
2650,5,32,2,16,2,3,552721,2233.736328125,539.7666015625,dep5_h32_tf2_ds16_dc2_ex3
2651,5,32,2,16,2,4,591889,2386.798828125,578.0166015625,dep5_h32_tf2_ds16_dc2_ex4
2652,5,32,2,16,3,2,514065,2082.736328125,502.0166015625,dep5_h32_tf2_ds16_dc3_ex2
2653,5,32,2,16,3,3,553489,2236.736328125,540.5166015625,dep5_h32_tf2_ds16_dc3_ex3
2654,5,32,2,16,3,4,592913,2390.798828125,579.0166015625,dep5_h32_tf2_ds16_dc3_ex4
2655,5,32,2,32,1,2,537617,2174.736328125,525.0166015625,dep5_h32_tf2_ds32_dc1_ex2
2656,5,32,2,32,1,3,588817,2374.736328125,575.0166015625,dep5_h32_tf2_ds32_dc1_ex3
2657,5,32,2,32,1,4,640017,2574.736328125,625.0166015625,dep5_h32_tf2_ds32_dc1_ex4
2658,5,32,2,32,2,2,538129,2176.736328125,525.5166015625,dep5_h32_tf2_ds32_dc2_ex2
2659,5,32,2,32,2,3,589585,2377.736328125,575.7666015625,dep5_h32_tf2_ds32_dc2_ex3
2660,5,32,2,32,2,4,641041,2578.798828125,626.0166015625,dep5_h32_tf2_ds32_dc2_ex4
2661,5,32,2,32,3,2,538641,2178.736328125,526.0166015625,dep5_h32_tf2_ds32_dc3_ex2
2662,5,32,2,32,3,3,590353,2380.736328125,576.5166015625,dep5_h32_tf2_ds32_dc3_ex3
2663,5,32,2,32,3,4,642065,2582.798828125,627.0166015625,dep5_h32_tf2_ds32_dc3_ex4
2664,5,32,3,4,1,2,528593,2156.978515625,516.2041015625,dep5_h32_tf3_ds4_dc1_ex2
2665,5,32,3,4,1,3,573137,2330.978515625,559.7041015625,dep5_h32_tf3_ds4_dc1_ex3
2666,5,32,3,4,1,4,617681,2504.978515625,603.2041015625,dep5_h32_tf3_ds4_dc1_ex4
2667,5,32,3,4,2,2,529361,2159.978515625,516.9541015625,dep5_h32_tf3_ds4_dc2_ex2
2668,5,32,3,4,2,3,574289,2335.478515625,560.8291015625,dep5_h32_tf3_ds4_dc2_ex3
2669,5,32,3,4,2,4,619217,2510.978515625,604.7041015625,dep5_h32_tf3_ds4_dc2_ex4
2670,5,32,3,4,3,2,530129,2162.978515625,517.7041015625,dep5_h32_tf3_ds4_dc3_ex2
2671,5,32,3,4,3,3,575441,2339.978515625,561.9541015625,dep5_h32_tf3_ds4_dc3_ex3
2672,5,32,3,4,3,4,620753,2516.978515625,606.2041015625,dep5_h32_tf3_ds4_dc3_ex4
2673,5,32,3,8,1,2,537809,2192.978515625,525.2041015625,dep5_h32_tf3_ds8_dc1_ex2
2674,5,32,3,8,1,3,586961,2384.978515625,573.2041015625,dep5_h32_tf3_ds8_dc1_ex3
2675,5,32,3,8,1,4,636113,2576.978515625,621.2041015625,dep5_h32_tf3_ds8_dc1_ex4
2676,5,32,3,8,2,2,538577,2195.978515625,525.9541015625,dep5_h32_tf3_ds8_dc2_ex2
2677,5,32,3,8,2,3,588113,2389.478515625,574.3291015625,dep5_h32_tf3_ds8_dc2_ex3
2678,5,32,3,8,2,4,637649,2582.978515625,622.7041015625,dep5_h32_tf3_ds8_dc2_ex4
2679,5,32,3,8,3,2,539345,2198.978515625,526.7041015625,dep5_h32_tf3_ds8_dc3_ex2
2680,5,32,3,8,3,3,589265,2393.978515625,575.4541015625,dep5_h32_tf3_ds8_dc3_ex3
2681,5,32,3,8,3,4,639185,2588.978515625,624.2041015625,dep5_h32_tf3_ds8_dc3_ex4
2682,5,32,3,16,1,2,556241,2265.212890625,543.2041015625,dep5_h32_tf3_ds16_dc1_ex2
2683,5,32,3,16,1,3,614609,2493.212890625,600.2041015625,dep5_h32_tf3_ds16_dc1_ex3
2684,5,32,3,16,1,4,672977,2721.212890625,657.2041015625,dep5_h32_tf3_ds16_dc1_ex4
2685,5,32,3,16,2,2,557009,2268.212890625,543.9541015625,dep5_h32_tf3_ds16_dc2_ex2
2686,5,32,3,16,2,3,615761,2497.712890625,601.3291015625,dep5_h32_tf3_ds16_dc2_ex3
2687,5,32,3,16,2,4,674513,2727.212890625,658.7041015625,dep5_h32_tf3_ds16_dc2_ex4
2688,5,32,3,16,3,2,557777,2271.212890625,544.7041015625,dep5_h32_tf3_ds16_dc3_ex2
2689,5,32,3,16,3,3,616913,2502.212890625,602.4541015625,dep5_h32_tf3_ds16_dc3_ex3
2690,5,32,3,16,3,4,676049,2733.212890625,660.2041015625,dep5_h32_tf3_ds16_dc3_ex4
2691,5,32,3,32,1,2,593105,2409.212890625,579.2041015625,dep5_h32_tf3_ds32_dc1_ex2
2692,5,32,3,32,1,3,669905,2709.212890625,654.2041015625,dep5_h32_tf3_ds32_dc1_ex3
2693,5,32,3,32,1,4,746705,3009.212890625,729.2041015625,dep5_h32_tf3_ds32_dc1_ex4
2694,5,32,3,32,2,2,593873,2412.212890625,579.9541015625,dep5_h32_tf3_ds32_dc2_ex2
2695,5,32,3,32,2,3,671057,2713.712890625,655.3291015625,dep5_h32_tf3_ds32_dc2_ex3
2696,5,32,3,32,2,4,748241,3015.212890625,730.7041015625,dep5_h32_tf3_ds32_dc2_ex4
2697,5,32,3,32,3,2,594641,2415.212890625,580.7041015625,dep5_h32_tf3_ds32_dc3_ex2
2698,5,32,3,32,3,3,672209,2718.212890625,656.4541015625,dep5_h32_tf3_ds32_dc3_ex3
2699,5,32,3,32,3,4,749777,3021.212890625,732.2041015625,dep5_h32_tf3_ds32_dc3_ex4
2700,5,32,4,4,1,2,562577,2307.349609375,549.3916015625,dep5_h32_tf4_ds4_dc1_ex2
2701,5,32,4,4,1,3,621969,2539.349609375,607.3916015625,dep5_h32_tf4_ds4_dc1_ex3
2702,5,32,4,4,1,4,681361,2771.412109375,665.3916015625,dep5_h32_tf4_ds4_dc1_ex4
2703,5,32,4,4,2,2,563601,2311.349609375,550.3916015625,dep5_h32_tf4_ds4_dc2_ex2
2704,5,32,4,4,2,3,623505,2545.349609375,608.8916015625,dep5_h32_tf4_ds4_dc2_ex3
2705,5,32,4,4,2,4,683409,2779.412109375,667.3916015625,dep5_h32_tf4_ds4_dc2_ex4
2706,5,32,4,4,3,2,564625,2315.349609375,551.3916015625,dep5_h32_tf4_ds4_dc3_ex2
2707,5,32,4,4,3,3,625041,2551.349609375,610.3916015625,dep5_h32_tf4_ds4_dc3_ex3
2708,5,32,4,4,3,4,685457,2787.412109375,669.3916015625,dep5_h32_tf4_ds4_dc3_ex4
2709,5,32,4,8,1,2,574865,2355.349609375,561.3916015625,dep5_h32_tf4_ds8_dc1_ex2
2710,5,32,4,8,1,3,640401,2611.349609375,625.3916015625,dep5_h32_tf4_ds8_dc1_ex3
2711,5,32,4,8,1,4,705937,2867.412109375,689.3916015625,dep5_h32_tf4_ds8_dc1_ex4
2712,5,32,4,8,2,2,575889,2359.349609375,562.3916015625,dep5_h32_tf4_ds8_dc2_ex2
2713,5,32,4,8,2,3,641937,2617.349609375,626.8916015625,dep5_h32_tf4_ds8_dc2_ex3
2714,5,32,4,8,2,4,707985,2875.412109375,691.3916015625,dep5_h32_tf4_ds8_dc2_ex4
2715,5,32,4,8,3,2,576913,2363.349609375,563.3916015625,dep5_h32_tf4_ds8_dc3_ex2
2716,5,32,4,8,3,3,643473,2623.349609375,628.3916015625,dep5_h32_tf4_ds8_dc3_ex3
2717,5,32,4,8,3,4,710033,2883.412109375,693.3916015625,dep5_h32_tf4_ds8_dc3_ex4
2718,5,32,4,16,1,2,599441,2451.626953125,585.3916015625,dep5_h32_tf4_ds16_dc1_ex2
2719,5,32,4,16,1,3,677265,2755.626953125,661.3916015625,dep5_h32_tf4_ds16_dc1_ex3
2720,5,32,4,16,1,4,755089,3059.689453125,737.3916015625,dep5_h32_tf4_ds16_dc1_ex4
2721,5,32,4,16,2,2,600465,2455.626953125,586.3916015625,dep5_h32_tf4_ds16_dc2_ex2
2722,5,32,4,16,2,3,678801,2761.626953125,662.8916015625,dep5_h32_tf4_ds16_dc2_ex3
2723,5,32,4,16,2,4,757137,3067.689453125,739.3916015625,dep5_h32_tf4_ds16_dc2_ex4
2724,5,32,4,16,3,2,601489,2459.626953125,587.3916015625,dep5_h32_tf4_ds16_dc3_ex2
2725,5,32,4,16,3,3,680337,2767.626953125,664.3916015625,dep5_h32_tf4_ds16_dc3_ex3
2726,5,32,4,16,3,4,759185,3075.689453125,741.3916015625,dep5_h32_tf4_ds16_dc3_ex4
2727,5,32,4,32,1,2,648593,2643.626953125,633.3916015625,dep5_h32_tf4_ds32_dc1_ex2
2728,5,32,4,32,1,3,750993,3043.626953125,733.3916015625,dep5_h32_tf4_ds32_dc1_ex3
2729,5,32,4,32,1,4,853393,3443.689453125,833.3916015625,dep5_h32_tf4_ds32_dc1_ex4
2730,5,32,4,32,2,2,649617,2647.626953125,634.3916015625,dep5_h32_tf4_ds32_dc2_ex2
2731,5,32,4,32,2,3,752529,3049.626953125,734.8916015625,dep5_h32_tf4_ds32_dc2_ex3
2732,5,32,4,32,2,4,855441,3451.689453125,835.3916015625,dep5_h32_tf4_ds32_dc2_ex4
2733,5,32,4,32,3,2,650641,2651.626953125,635.3916015625,dep5_h32_tf4_ds32_dc3_ex2
2734,5,32,4,32,3,3,754065,3055.626953125,736.3916015625,dep5_h32_tf4_ds32_dc3_ex3
2735,5,32,4,32,3,4,857489,3459.689453125,837.3916015625,dep5_h32_tf4_ds32_dc3_ex4
2736,5,64,1,4,1,2,1828305,7198.673828125,1785.4541015625,dep5_h64_tf1_ds4_dc1_ex2
2737,5,64,1,4,1,3,1883601,7414.673828125,1839.4541015625,dep5_h64_tf1_ds4_dc1_ex3
2738,5,64,1,4,1,4,1938897,7630.736328125,1893.4541015625,dep5_h64_tf1_ds4_dc1_ex4
2739,5,64,1,4,2,2,1828817,7200.673828125,1785.9541015625,dep5_h64_tf1_ds4_dc2_ex2
2740,5,64,1,4,2,3,1884369,7417.673828125,1840.2041015625,dep5_h64_tf1_ds4_dc2_ex3
2741,5,64,1,4,2,4,1939921,7634.736328125,1894.4541015625,dep5_h64_tf1_ds4_dc2_ex4
2742,5,64,1,4,3,2,1829329,7202.673828125,1786.4541015625,dep5_h64_tf1_ds4_dc3_ex2
2743,5,64,1,4,3,3,1885137,7420.673828125,1840.9541015625,dep5_h64_tf1_ds4_dc3_ex3
2744,5,64,1,4,3,4,1940945,7638.736328125,1895.4541015625,dep5_h64_tf1_ds4_dc3_ex4
2745,5,64,1,8,1,2,1834449,7222.673828125,1791.4541015625,dep5_h64_tf1_ds8_dc1_ex2
2746,5,64,1,8,1,3,1892817,7450.673828125,1848.4541015625,dep5_h64_tf1_ds8_dc1_ex3
2747,5,64,1,8,1,4,1951185,7678.736328125,1905.4541015625,dep5_h64_tf1_ds8_dc1_ex4
2748,5,64,1,8,2,2,1834961,7224.673828125,1791.9541015625,dep5_h64_tf1_ds8_dc2_ex2
2749,5,64,1,8,2,3,1893585,7453.673828125,1849.2041015625,dep5_h64_tf1_ds8_dc2_ex3
2750,5,64,1,8,2,4,1952209,7682.736328125,1906.4541015625,dep5_h64_tf1_ds8_dc2_ex4
2751,5,64,1,8,3,2,1835473,7226.673828125,1792.4541015625,dep5_h64_tf1_ds8_dc3_ex2
2752,5,64,1,8,3,3,1894353,7456.673828125,1849.9541015625,dep5_h64_tf1_ds8_dc3_ex3
2753,5,64,1,8,3,4,1953233,7686.736328125,1907.4541015625,dep5_h64_tf1_ds8_dc3_ex4
2754,5,64,1,16,1,2,1846737,7270.822265625,1803.4541015625,dep5_h64_tf1_ds16_dc1_ex2
2755,5,64,1,16,1,3,1911249,7522.822265625,1866.4541015625,dep5_h64_tf1_ds16_dc1_ex3
2756,5,64,1,16,1,4,1975761,7774.884765625,1929.4541015625,dep5_h64_tf1_ds16_dc1_ex4
2757,5,64,1,16,2,2,1847249,7272.822265625,1803.9541015625,dep5_h64_tf1_ds16_dc2_ex2
2758,5,64,1,16,2,3,1912017,7525.822265625,1867.2041015625,dep5_h64_tf1_ds16_dc2_ex3
2759,5,64,1,16,2,4,1976785,7778.884765625,1930.4541015625,dep5_h64_tf1_ds16_dc2_ex4
2760,5,64,1,16,3,2,1847761,7274.822265625,1804.4541015625,dep5_h64_tf1_ds16_dc3_ex2
2761,5,64,1,16,3,3,1912785,7528.822265625,1867.9541015625,dep5_h64_tf1_ds16_dc3_ex3
2762,5,64,1,16,3,4,1977809,7782.884765625,1931.4541015625,dep5_h64_tf1_ds16_dc3_ex4
2763,5,64,1,32,1,2,1871313,7366.822265625,1827.4541015625,dep5_h64_tf1_ds32_dc1_ex2
2764,5,64,1,32,1,3,1948113,7666.822265625,1902.4541015625,dep5_h64_tf1_ds32_dc1_ex3
2765,5,64,1,32,1,4,2024913,7966.884765625,1977.4541015625,dep5_h64_tf1_ds32_dc1_ex4
2766,5,64,1,32,2,2,1871825,7368.822265625,1827.9541015625,dep5_h64_tf1_ds32_dc2_ex2
2767,5,64,1,32,2,3,1948881,7669.822265625,1903.2041015625,dep5_h64_tf1_ds32_dc2_ex3
2768,5,64,1,32,2,4,2025937,7970.884765625,1978.4541015625,dep5_h64_tf1_ds32_dc2_ex4
2769,5,64,1,32,3,2,1872337,7370.822265625,1828.4541015625,dep5_h64_tf1_ds32_dc3_ex2
2770,5,64,1,32,3,3,1949649,7672.822265625,1903.9541015625,dep5_h64_tf1_ds32_dc3_ex3
2771,5,64,1,32,3,4,2026961,7974.884765625,1979.4541015625,dep5_h64_tf1_ds32_dc3_ex4
2772,5,64,2,4,1,2,1955665,7713.857421875,1909.8291015625,dep5_h64_tf2_ds4_dc1_ex2
2773,5,64,2,4,1,3,2066257,8145.857421875,2017.8291015625,dep5_h64_tf2_ds4_dc1_ex3
2774,5,64,2,4,1,4,2176849,8577.982421875,2125.8291015625,dep5_h64_tf2_ds4_dc1_ex4
2775,5,64,2,4,2,2,1956689,7717.857421875,1910.8291015625,dep5_h64_tf2_ds4_dc2_ex2
2776,5,64,2,4,2,3,2067793,8151.857421875,2019.3291015625,dep5_h64_tf2_ds4_dc2_ex3
2777,5,64,2,4,2,4,2178897,8585.982421875,2127.8291015625,dep5_h64_tf2_ds4_dc2_ex4
2778,5,64,2,4,3,2,1957713,7721.857421875,1911.8291015625,dep5_h64_tf2_ds4_dc3_ex2
2779,5,64,2,4,3,3,2069329,8157.857421875,2020.8291015625,dep5_h64_tf2_ds4_dc3_ex3
2780,5,64,2,4,3,4,2180945,8593.982421875,2129.8291015625,dep5_h64_tf2_ds4_dc3_ex4
2781,5,64,2,8,1,2,1967953,7761.857421875,1921.8291015625,dep5_h64_tf2_ds8_dc1_ex2
2782,5,64,2,8,1,3,2084689,8217.857421875,2035.8291015625,dep5_h64_tf2_ds8_dc1_ex3
2783,5,64,2,8,1,4,2201425,8673.982421875,2149.8291015625,dep5_h64_tf2_ds8_dc1_ex4
2784,5,64,2,8,2,2,1968977,7765.857421875,1922.8291015625,dep5_h64_tf2_ds8_dc2_ex2
2785,5,64,2,8,2,3,2086225,8223.857421875,2037.3291015625,dep5_h64_tf2_ds8_dc2_ex3
2786,5,64,2,8,2,4,2203473,8681.982421875,2151.8291015625,dep5_h64_tf2_ds8_dc2_ex4
2787,5,64,2,8,3,2,1970001,7769.857421875,1923.8291015625,dep5_h64_tf2_ds8_dc3_ex2
2788,5,64,2,8,3,3,2087761,8229.857421875,2038.8291015625,dep5_h64_tf2_ds8_dc3_ex3
2789,5,64,2,8,3,4,2205521,8689.982421875,2153.8291015625,dep5_h64_tf2_ds8_dc3_ex4
2790,5,64,2,16,1,2,1992529,7858.048828125,1945.8291015625,dep5_h64_tf2_ds16_dc1_ex2
2791,5,64,2,16,1,3,2121553,8362.048828125,2071.8291015625,dep5_h64_tf2_ds16_dc1_ex3
2792,5,64,2,16,1,4,2250577,8866.173828125,2197.8291015625,dep5_h64_tf2_ds16_dc1_ex4
2793,5,64,2,16,2,2,1993553,7862.048828125,1946.8291015625,dep5_h64_tf2_ds16_dc2_ex2
2794,5,64,2,16,2,3,2123089,8368.048828125,2073.3291015625,dep5_h64_tf2_ds16_dc2_ex3
2795,5,64,2,16,2,4,2252625,8874.173828125,2199.8291015625,dep5_h64_tf2_ds16_dc2_ex4
2796,5,64,2,16,3,2,1994577,7866.048828125,1947.8291015625,dep5_h64_tf2_ds16_dc3_ex2
2797,5,64,2,16,3,3,2124625,8374.048828125,2074.8291015625,dep5_h64_tf2_ds16_dc3_ex3
2798,5,64,2,16,3,4,2254673,8882.173828125,2201.8291015625,dep5_h64_tf2_ds16_dc3_ex4
2799,5,64,2,32,1,2,2041681,8050.048828125,1993.8291015625,dep5_h64_tf2_ds32_dc1_ex2
2800,5,64,2,32,1,3,2195281,8650.048828125,2143.8291015625,dep5_h64_tf2_ds32_dc1_ex3
2801,5,64,2,32,1,4,2348881,9250.173828125,2293.8291015625,dep5_h64_tf2_ds32_dc1_ex4
2802,5,64,2,32,2,2,2042705,8054.048828125,1994.8291015625,dep5_h64_tf2_ds32_dc2_ex2
2803,5,64,2,32,2,3,2196817,8656.048828125,2145.3291015625,dep5_h64_tf2_ds32_dc2_ex3
2804,5,64,2,32,2,4,2350929,9258.173828125,2295.8291015625,dep5_h64_tf2_ds32_dc2_ex4
2805,5,64,2,32,3,2,2043729,8058.048828125,1995.8291015625,dep5_h64_tf2_ds32_dc3_ex2
2806,5,64,2,32,3,3,2198353,8662.048828125,2146.8291015625,dep5_h64_tf2_ds32_dc3_ex3
2807,5,64,2,32,3,4,2352977,9266.173828125,2297.8291015625,dep5_h64_tf2_ds32_dc3_ex4
2808,5,64,3,4,1,2,2083025,8228.978515625,2034.2041015625,dep5_h64_tf3_ds4_dc1_ex2
2809,5,64,3,4,1,3,2248913,8876.978515625,2196.2041015625,dep5_h64_tf3_ds4_dc1_ex3
2810,5,64,3,4,1,4,2414801,9525.166015625,2358.2041015625,dep5_h64_tf3_ds4_dc1_ex4
2811,5,64,3,4,2,2,2084561,8235.041015625,2035.7041015625,dep5_h64_tf3_ds4_dc2_ex2
2812,5,64,3,4,2,3,2251217,8886.041015625,2198.4541015625,dep5_h64_tf3_ds4_dc2_ex3
2813,5,64,3,4,2,4,2417873,9537.166015625,2361.2041015625,dep5_h64_tf3_ds4_dc2_ex4
2814,5,64,3,4,3,2,2086097,8241.041015625,2037.2041015625,dep5_h64_tf3_ds4_dc3_ex2
2815,5,64,3,4,3,3,2253521,8895.041015625,2200.7041015625,dep5_h64_tf3_ds4_dc3_ex3
2816,5,64,3,4,3,4,2420945,9549.166015625,2364.2041015625,dep5_h64_tf3_ds4_dc3_ex4
2817,5,64,3,8,1,2,2101457,8300.978515625,2052.2041015625,dep5_h64_tf3_ds8_dc1_ex2
2818,5,64,3,8,1,3,2276561,8984.978515625,2223.2041015625,dep5_h64_tf3_ds8_dc1_ex3
2819,5,64,3,8,1,4,2451665,9669.166015625,2394.2041015625,dep5_h64_tf3_ds8_dc1_ex4
2820,5,64,3,8,2,2,2102993,8307.041015625,2053.7041015625,dep5_h64_tf3_ds8_dc2_ex2
2821,5,64,3,8,2,3,2278865,8994.041015625,2225.4541015625,dep5_h64_tf3_ds8_dc2_ex3
2822,5,64,3,8,2,4,2454737,9681.166015625,2397.2041015625,dep5_h64_tf3_ds8_dc2_ex4
2823,5,64,3,8,3,2,2104529,8313.041015625,2055.2041015625,dep5_h64_tf3_ds8_dc3_ex2
2824,5,64,3,8,3,3,2281169,9003.041015625,2227.7041015625,dep5_h64_tf3_ds8_dc3_ex3
2825,5,64,3,8,3,4,2457809,9693.166015625,2400.2041015625,dep5_h64_tf3_ds8_dc3_ex4
2826,5,64,3,16,1,2,2138321,8445.212890625,2088.2041015625,dep5_h64_tf3_ds16_dc1_ex2
2827,5,64,3,16,1,3,2331857,9201.212890625,2277.2041015625,dep5_h64_tf3_ds16_dc1_ex3
2828,5,64,3,16,1,4,2525393,9957.400390625,2466.2041015625,dep5_h64_tf3_ds16_dc1_ex4
2829,5,64,3,16,2,2,2139857,8451.275390625,2089.7041015625,dep5_h64_tf3_ds16_dc2_ex2
2830,5,64,3,16,2,3,2334161,9210.275390625,2279.4541015625,dep5_h64_tf3_ds16_dc2_ex3
2831,5,64,3,16,2,4,2528465,9969.400390625,2469.2041015625,dep5_h64_tf3_ds16_dc2_ex4
2832,5,64,3,16,3,2,2141393,8457.275390625,2091.2041015625,dep5_h64_tf3_ds16_dc3_ex2
2833,5,64,3,16,3,3,2336465,9219.275390625,2281.7041015625,dep5_h64_tf3_ds16_dc3_ex3
2834,5,64,3,16,3,4,2531537,9981.400390625,2472.2041015625,dep5_h64_tf3_ds16_dc3_ex4
2835,5,64,3,32,1,2,2212049,8733.212890625,2160.2041015625,dep5_h64_tf3_ds32_dc1_ex2
2836,5,64,3,32,1,3,2442449,9633.212890625,2385.2041015625,dep5_h64_tf3_ds32_dc1_ex3
2837,5,64,3,32,1,4,2672849,10533.400390625,2610.2041015625,dep5_h64_tf3_ds32_dc1_ex4
2838,5,64,3,32,2,2,2213585,8739.275390625,2161.7041015625,dep5_h64_tf3_ds32_dc2_ex2
2839,5,64,3,32,2,3,2444753,9642.275390625,2387.4541015625,dep5_h64_tf3_ds32_dc2_ex3
2840,5,64,3,32,2,4,2675921,10545.400390625,2613.2041015625,dep5_h64_tf3_ds32_dc2_ex4
